agency_id,language,sector,written_tier,oral_tier,collection_tier,pathway_type,translated_page_count,quality_verdict,tier_verified,assignment_method,evidence_url,capture_date
city_federalway,Krahn,city,0.0,0.0,,none,0.0,,,derived,https://www.federalwaywa.gov,2026-09-05
city_federalway,Krio,city,0.0,0.0,,none,0.0,,,derived,https://www.federalwaywa.gov,2026-09-05
city_federalway,Kru,city,0.0,0.0,,none,0.0,,,derived,https://www.federalwaywa.gov,2026-09-05
city_federalway,Kurdish,city,0.0,0.0,,none,0.0,,,derived,https://www.federalwaywa.gov,2026-09-05
city_federalway,Lao,city,0.0,0.0,,none,0.0,,,derived,https://www.federalwaywa.gov,2026-09-05
city_federalway,Latvian,city,0.0,0.0,,none,0.0,,,derived,https://www.federalwaywa.gov,2026-09-05
city_federalway,Lingala,city,0.0,0.0,,none,0.0,,,derived,https://www.federalwaywa.gov,2026-09-05
city_federalway,Luganda,city,0.0,0.0,,none,0.0,,,derived,https://www.federalwaywa.gov,2026-09-05
city_federalway,Maay Maay,city,0.0,0.0,,none,0.0,,,derived,https://www.federalwaywa.gov,2026-09-05
city_federalway,Malay,city,0.0,0.0,,none,0.0,,,derived,https://www.federalwaywa.gov,2026-09-05
city_federalway,Malayalam,city,0.0,0.0,,none,0.0,,,derived,https://www.federalwaywa.gov,2026-09-05
city_federalway,Mam,city,0.0,0.0,,none,0.0,,,derived,https://www.federalwaywa.gov,2026-09-05
city_federalway,Mandingo,city,0.0,0.0,,none,0.0,,,derived,https://www.federalwaywa.gov,2026-09-05
city_federalway,Mandinka,city,0.0,0.0,,none,0.0,,,derived,https://www.federalwaywa.gov,2026-09-05
city_federalway,Marathi,city,0.0,0.0,,none,0.0,,,derived,https://www.federalwaywa.gov,2026-09-05
city_federalway,Marquesan,city,0.0,0.0,,none,0.0,,,derived,https://www.federalwaywa.gov,2026-09-05
city_federalway,Marshallese,city,0.0,0.0,,none,0.0,,,derived,https://www.federalwaywa.gov,2026-09-05
city_federalway,Maya-Quiche,city,0.0,0.0,,none,0.0,,,derived,https://www.federalwaywa.gov,2026-09-05
city_federalway,Mien,city,0.0,0.0,,none,0.0,,,derived,https://www.federalwaywa.gov,2026-09-05
city_federalway,Mixteco,city,0.0,0.0,,none,0.0,,,derived,https://www.federalwaywa.gov,2026-09-05
city_federalway,Moldavian,city,0.0,0.0,,none,0.0,,,derived,https://www.federalwaywa.gov,2026-09-05
city_federalway,Mongolian,city,0.0,0.0,,none,0.0,,,derived,https://www.federalwaywa.gov,2026-09-05
city_federalway,Moore,city,0.0,0.0,,none,0.0,,,derived,https://www.federalwaywa.gov,2026-09-05
city_federalway,"Nahuatl, Guerrero region",city,0.0,0.0,,none,0.0,,,derived,https://www.federalwaywa.gov,2026-09-05
city_federalway,Nepali,city,0.0,0.0,,none,0.0,,,derived,https://www.federalwaywa.gov,2026-09-05
city_federalway,Nuer,city,0.0,0.0,,none,0.0,,,derived,https://www.federalwaywa.gov,2026-09-05
city_federalway,Oromo,city,0.0,0.0,,none,0.0,,,derived,https://www.federalwaywa.gov,2026-09-05
city_federalway,Palau,city,0.0,0.0,,none,0.0,,,derived,https://www.federalwaywa.gov,2026-09-05
city_federalway,Pashai,city,0.0,0.0,,none,0.0,,,derived,https://www.federalwaywa.gov,2026-09-05
city_federalway,Pashto,city,1.0,2.0,,machine_widget,0.0,,,derived,https://www.federalwaywa.gov,2026-09-05
city_federalway,Pere,city,0.0,0.0,,none,0.0,,,derived,https://www.federalwaywa.gov,2026-09-05
city_federalway,Polish,city,0.0,0.0,,none,0.0,,,derived,https://www.federalwaywa.gov,2026-09-05
city_federalway,Portuguese,city,1.0,2.0,,machine_widget,0.0,,,derived,https://www.federalwaywa.gov,2026-09-05
city_federalway,Punjabi,city,0.0,0.0,,none,0.0,,,derived,https://www.federalwaywa.gov,2026-09-05
city_federalway,Purepecha,city,0.0,0.0,,none,0.0,,,derived,https://www.federalwaywa.gov,2026-09-05
city_federalway,Rohingya,city,0.0,0.0,,none,0.0,,,derived,https://www.federalwaywa.gov,2026-09-05
city_federalway,Romanian,city,0.0,0.0,,none,0.0,,,derived,https://www.federalwaywa.gov,2026-09-05
city_federalway,Russian,city,1.0,2.0,,machine_widget,0.0,,,derived,https://www.federalwaywa.gov,2026-09-05
city_federalway,Samoan,city,0.0,0.0,,none,0.0,,,derived,https://www.federalwaywa.gov,2026-09-05
city_federalway,Sao,city,0.0,0.0,,none,0.0,,,derived,https://www.federalwaywa.gov,2026-09-05
city_federalway,Serbo-Croation,city,0.0,0.0,,none,0.0,,,derived,https://www.federalwaywa.gov,2026-09-05
city_federalway,Shona,city,0.0,0.0,,none,0.0,,,derived,https://www.federalwaywa.gov,2026-09-05
city_federalway,Sinhalese,city,0.0,0.0,,none,0.0,,,derived,https://www.federalwaywa.gov,2026-09-05
city_federalway,Slovenian,city,0.0,0.0,,none,0.0,,,derived,https://www.federalwaywa.gov,2026-09-05
city_federalway,Somali,city,1.0,2.0,,machine_widget,0.0,,,derived,https://www.federalwaywa.gov,2026-09-05
city_federalway,Soninke,city,0.0,0.0,,none,0.0,,,derived,https://www.federalwaywa.gov,2026-09-05
city_federalway,Sotho,city,0.0,0.0,,none,0.0,,,derived,https://www.federalwaywa.gov,2026-09-05
city_federalway,Spanish,city,1.0,2.0,,machine_widget,0.0,,,derived,https://www.federalwaywa.gov,2026-09-05
city_federalway,Swahili,city,0.0,0.0,,none,0.0,,,derived,https://www.federalwaywa.gov,2026-09-05
city_federalway,Tagalog,city,1.0,2.0,,machine_widget,0.0,,,derived,https://www.federalwaywa.gov,2026-09-05
city_federalway,Taishanese,city,0.0,0.0,,none,0.0,,,derived,https://www.federalwaywa.gov,2026-09-05
city_federalway,Tajiki,city,0.0,0.0,,none,0.0,,,derived,https://www.federalwaywa.gov,2026-09-05
city_federalway,Tamil,city,0.0,0.0,,none,0.0,,,derived,https://www.federalwaywa.gov,2026-09-05
city_federalway,Tarasco,city,0.0,0.0,,none,0.0,,,derived,https://www.federalwaywa.gov,2026-09-05
city_federalway,Tedim,city,0.0,0.0,,none,0.0,,,derived,https://www.federalwaywa.gov,2026-09-05
city_federalway,Telugu,city,0.0,0.0,,none,0.0,,,derived,https://www.federalwaywa.gov,2026-09-05
city_federalway,Thai,city,0.0,0.0,,none,0.0,,,derived,https://www.federalwaywa.gov,2026-09-05
city_federalway,Tibetan,city,0.0,0.0,,none,0.0,,,derived,https://www.federalwaywa.gov,2026-09-05
city_federalway,Tigrinya,city,0.0,0.0,,none,0.0,,,derived,https://www.federalwaywa.gov,2026-09-05
city_federalway,Tongan,city,0.0,0.0,,none,0.0,,,derived,https://www.federalwaywa.gov,2026-09-05
city_federalway,Turkish,city,0.0,0.0,,none,0.0,,,derived,https://www.federalwaywa.gov,2026-09-05
city_federalway,Twi,city,0.0,0.0,,none,0.0,,,derived,https://www.federalwaywa.gov,2026-09-05
city_federalway,Ukrainian,city,1.0,2.0,,machine_widget,0.0,,,derived,https://www.federalwaywa.gov,2026-09-05
city_federalway,Urdu,city,0.0,0.0,,none,0.0,,,derived,https://www.federalwaywa.gov,2026-09-05
city_federalway,Uzbek,city,0.0,0.0,,none,0.0,,,derived,https://www.federalwaywa.gov,2026-09-05
city_federalway,Vietnamese,city,1.0,2.0,,machine_widget,0.0,,,derived,https://www.federalwaywa.gov,2026-09-05
city_federalway,Wolof,city,0.0,0.0,,none,0.0,,,derived,https://www.federalwaywa.gov,2026-09-05
city_federalway,Yap,city,0.0,0.0,,none,0.0,,,derived,https://www.federalwaywa.gov,2026-09-05
city_federalway,Yoruba,city,0.0,0.0,,none,0.0,,,derived,https://www.federalwaywa.gov,2026-09-05
city_kent,Acholi,city,1.0,2.0,,machine_widget,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Aguacateco,city,0.0,0.0,,none,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Akateko,city,0.0,0.0,,none,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Albanian,city,1.0,2.0,,machine_widget,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,American Sign Language,city,0.0,0.0,,none,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Amharic,city,1.0,2.0,,machine_widget,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Arabic,city,1.0,2.0,,machine_widget,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Armenian,city,1.0,2.0,,machine_widget,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Ayula-Bambara,city,0.0,0.0,,none,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Azerbaijani,city,1.0,2.0,,machine_widget,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Bambara,city,1.0,2.0,,machine_widget,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Bangala,city,0.0,0.0,,none,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Bassa,city,0.0,0.0,,none,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Bengali,city,1.0,2.0,,machine_widget,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Bosnian,city,1.0,2.0,,machine_widget,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Bulgarian,city,1.0,2.0,,machine_widget,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Burmese,city,1.0,2.0,,machine_widget,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Carolinian,city,0.0,0.0,,none,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Catalan,city,1.0,2.0,,machine_widget,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Cebuano,city,1.0,2.0,,machine_widget,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Cham,city,0.0,0.0,,none,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Chamorro,city,1.0,2.0,,machine_widget,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Chin,city,0.0,0.0,,none,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Chinese-Cantonese,city,1.0,2.0,,machine_widget,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Chinese-Fukienese,city,0.0,0.0,,none,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Chinese-Mandarin,city,1.0,2.0,,machine_widget,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Chinese-Taiwanese,city,0.0,0.0,,none,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Chuukese,city,1.0,2.0,,machine_widget,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Dari,city,1.0,2.0,,machine_widget,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Dinka,city,1.0,2.0,,machine_widget,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Dutch,city,1.0,2.0,,machine_widget,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Egyptian-Arabic,city,0.0,0.0,,none,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Eritai,city,0.0,0.0,,none,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Estonian,city,1.0,2.0,,machine_widget,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Ewe,city,1.0,2.0,,machine_widget,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Fallani,city,0.0,0.0,,none,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Farsi,city,1.0,2.0,,machine_widget,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,French,city,1.0,2.0,,machine_widget,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Fula,city,0.0,0.0,,none,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Ga,city,1.0,2.0,,machine_widget,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,German,city,1.0,2.0,,machine_widget,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,"Greek, Modern",city,0.0,0.0,,none,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Gujarati,city,1.0,2.0,,machine_widget,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Haitian Creole,city,1.0,2.0,,machine_widget,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Hausa,city,1.0,2.0,,machine_widget,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Hawaiian,city,1.0,2.0,,machine_widget,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Herero,city,0.0,0.0,,none,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Hindi,city,1.0,2.0,,machine_widget,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Hmong,city,1.0,2.0,,machine_widget,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Hungarian,city,1.0,2.0,,machine_widget,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Igbo,city,1.0,2.0,,machine_widget,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Ilokano,city,1.0,2.0,,machine_widget,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Indonesian,city,1.0,2.0,,machine_widget,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Italian,city,1.0,2.0,,machine_widget,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Japanese,city,1.0,2.0,,machine_widget,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Kakwa,city,0.0,0.0,,none,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Kannada,city,1.0,2.0,,machine_widget,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Karen,city,0.0,0.0,,none,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Karenni,city,0.0,0.0,,none,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Kazakh,city,1.0,2.0,,machine_widget,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Khmer,city,1.0,2.0,,machine_widget,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Kikuyu,city,0.0,0.0,,none,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Kinyarwanda,city,1.0,2.0,,machine_widget,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Kirgiz,city,0.0,0.0,,none,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Kirundi,city,0.0,0.0,,none,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Kmhmu,city,0.0,0.0,,none,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Kongo,city,0.0,0.0,,none,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Korean,city,1.0,2.0,,machine_widget,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Kosraean,city,0.0,0.0,,none,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Krahn,city,0.0,0.0,,none,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Krio,city,1.0,2.0,,machine_widget,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Kru,city,0.0,0.0,,none,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Kurdish,city,1.0,2.0,,machine_widget,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Lao,city,1.0,2.0,,machine_widget,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Latvian,city,1.0,2.0,,machine_widget,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Lingala,city,1.0,2.0,,machine_widget,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Luganda,city,1.0,2.0,,machine_widget,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Maay Maay,city,0.0,0.0,,none,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Malay,city,1.0,2.0,,machine_widget,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Malayalam,city,1.0,2.0,,machine_widget,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Mam,city,1.0,2.0,,machine_widget,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Mandingo,city,0.0,0.0,,none,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Mandinka,city,0.0,0.0,,none,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Marathi,city,1.0,2.0,,machine_widget,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Marquesan,city,0.0,0.0,,none,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Marshallese,city,1.0,2.0,,machine_widget,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Maya-Quiche,city,0.0,0.0,,none,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Mien,city,0.0,0.0,,none,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Mixteco,city,0.0,0.0,,none,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Moldavian,city,0.0,0.0,,none,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Mongolian,city,1.0,2.0,,machine_widget,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Moore,city,0.0,0.0,,none,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,"Nahuatl, Guerrero region",city,0.0,0.0,,none,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Nepali,city,1.0,2.0,,machine_widget,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Nuer,city,1.0,2.0,,machine_widget,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Oromo,city,1.0,2.0,,machine_widget,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Palau,city,0.0,0.0,,none,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Pashai,city,0.0,0.0,,none,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Pashto,city,1.0,2.0,,machine_widget,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Pere,city,0.0,0.0,,none,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Polish,city,1.0,2.0,,machine_widget,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Portuguese,city,1.0,2.0,,machine_widget,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Punjabi,city,1.0,2.0,,machine_widget,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Purepecha,city,0.0,0.0,,none,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Rohingya,city,0.0,0.0,,none,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Romanian,city,1.0,2.0,,machine_widget,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Russian,city,1.0,2.0,,machine_widget,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Samoan,city,1.0,2.0,,machine_widget,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Sao,city,0.0,0.0,,none,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Serbo-Croation,city,0.0,0.0,,none,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Shona,city,1.0,2.0,,machine_widget,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Sinhalese,city,0.0,0.0,,none,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Slovenian,city,1.0,2.0,,machine_widget,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Somali,city,1.0,2.0,,machine_widget,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Soninke,city,0.0,0.0,,none,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Sotho,city,0.0,0.0,,none,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Spanish,city,1.0,2.0,,machine_widget,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Swahili,city,1.0,2.0,,machine_widget,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Tagalog,city,1.0,2.0,,machine_widget,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Taishanese,city,0.0,0.0,,none,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Tajiki,city,0.0,0.0,,none,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Tamil,city,1.0,2.0,,machine_widget,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Tarasco,city,0.0,0.0,,none,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Tedim,city,0.0,0.0,,none,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Telugu,city,1.0,2.0,,machine_widget,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Thai,city,1.0,2.0,,machine_widget,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Tibetan,city,1.0,2.0,,machine_widget,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Tigrinya,city,1.0,2.0,,machine_widget,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Tongan,city,1.0,2.0,,machine_widget,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Turkish,city,1.0,2.0,,machine_widget,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Twi,city,1.0,2.0,,machine_widget,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Ukrainian,city,1.0,2.0,,machine_widget,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Urdu,city,1.0,2.0,,machine_widget,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Uzbek,city,1.0,2.0,,machine_widget,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Vietnamese,city,1.0,2.0,,machine_widget,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Wolof,city,1.0,2.0,,machine_widget,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Yap,city,0.0,0.0,,none,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_kent,Yoruba,city,1.0,2.0,,machine_widget,0.0,,,derived,https://www.kentwa.gov,2026-09-05
city_renton,Acholi,city,0.0,0.0,,none,0.0,,,derived,https://www.rentonwa.gov/Home,2026-09-05
city_renton,Aguacateco,city,0.0,0.0,,none,0.0,,,derived,https://www.rentonwa.gov/Home,2026-09-05
city_renton,Akateko,city,0.0,0.0,,none,0.0,,,derived,https://www.rentonwa.gov/Home,2026-09-05
city_renton,Albanian,city,0.0,0.0,,none,0.0,,,derived,https://www.rentonwa.gov/Home,2026-09-05
city_renton,American Sign Language,city,0.0,0.0,,none,0.0,,,derived,https://www.rentonwa.gov/Home,2026-09-05
city_renton,Amharic,city,0.0,0.0,,none,0.0,,,derived,https://www.rentonwa.gov/Home,2026-09-05
city_renton,Arabic,city,1.0,2.0,,machine_widget,0.0,,,derived,https://www.rentonwa.gov/Home,2026-09-05
city_renton,Armenian,city,0.0,0.0,,none,0.0,,,derived,https://www.rentonwa.gov/Home,2026-09-05
city_renton,Ayula-Bambara,city,0.0,0.0,,none,0.0,,,derived,https://www.rentonwa.gov/Home,2026-09-05
city_renton,Azerbaijani,city,0.0,0.0,,none,0.0,,,derived,https://www.rentonwa.gov/Home,2026-09-05
city_renton,Bambara,city,0.0,0.0,,none,0.0,,,derived,https://www.rentonwa.gov/Home,2026-09-05
city_renton,Bangala,city,0.0,0.0,,none,0.0,,,derived,https://www.rentonwa.gov/Home,2026-09-05
city_renton,Bassa,city,0.0,0.0,,none,0.0,,,derived,https://www.rentonwa.gov/Home,2026-09-05
city_renton,Bengali,city,0.0,0.0,,none,0.0,,,derived,https://www.rentonwa.gov/Home,2026-09-05
city_renton,Bosnian,city,0.0,0.0,,none,0.0,,,derived,https://www.rentonwa.gov/Home,2026-09-05
city_renton,Bulgarian,city,0.0,0.0,,none,0.0,,,derived,https://www.rentonwa.gov/Home,2026-09-05
city_renton,Burmese,city,0.0,0.0,,none,0.0,,,derived,https://www.rentonwa.gov/Home,2026-09-05
city_renton,Carolinian,city,0.0,0.0,,none,0.0,,,derived,https://www.rentonwa.gov/Home,2026-09-05
city_renton,Catalan,city,0.0,0.0,,none,0.0,,,derived,https://www.rentonwa.gov/Home,2026-09-05
city_renton,Cebuano,city,0.0,0.0,,none,0.0,,,derived,https://www.rentonwa.gov/Home,2026-09-05
city_renton,Cham,city,0.0,0.0,,none,0.0,,,derived,https://www.rentonwa.gov/Home,2026-09-05
city_renton,Chamorro,city,0.0,0.0,,none,0.0,,,derived,https://www.rentonwa.gov/Home,2026-09-05
city_renton,Chin,city,0.0,0.0,,none,0.0,,,derived,https://www.rentonwa.gov/Home,2026-09-05
city_renton,Chinese-Cantonese,city,0.0,0.0,,none,0.0,,,derived,https://www.rentonwa.gov/Home,2026-09-05
city_renton,Chinese-Fukienese,city,0.0,0.0,,none,0.0,,,derived,https://www.rentonwa.gov/Home,2026-09-05
city_renton,Chinese-Mandarin,city,1.0,2.0,,machine_widget,0.0,,,derived,https://www.rentonwa.gov/Home,2026-09-05
city_renton,Chinese-Taiwanese,city,0.0,0.0,,none,0.0,,,derived,https://www.rentonwa.gov/Home,2026-09-05
city_renton,Chuukese,city,0.0,0.0,,none,0.0,,,derived,https://www.rentonwa.gov/Home,2026-09-05
city_renton,Dari,city,0.0,0.0,,none,0.0,,,derived,https://www.rentonwa.gov/Home,2026-09-05
city_renton,Dinka,city,0.0,0.0,,none,0.0,,,derived,https://www.rentonwa.gov/Home,2026-09-05
city_renton,Dutch,city,0.0,0.0,,none,0.0,,,derived,https://www.rentonwa.gov/Home,2026-09-05
city_renton,Egyptian-Arabic,city,0.0,0.0,,none,0.0,,,derived,https://www.rentonwa.gov/Home,2026-09-05
city_renton,Eritai,city,0.0,0.0,,none,0.0,,,derived,https://www.rentonwa.gov/Home,2026-09-05
city_renton,Estonian,city,0.0,0.0,,none,0.0,,,derived,https://www.rentonwa.gov/Home,2026-09-05
city_renton,Ewe,city,0.0,0.0,,none,0.0,,,derived,https://www.rentonwa.gov/Home,2026-09-05
city_renton,Fallani,city,0.0,0.0,,none,0.0,,,derived,https://www.rentonwa.gov/Home,2026-09-05
city_renton,Farsi,city,0.0,0.0,,none,0.0,,,derived,https://www.rentonwa.gov/Home,2026-09-05
city_renton,French,city,1.0,2.0,,machine_widget,0.0,,,derived,https://www.rentonwa.gov/Home,2026-09-05
city_renton,Fula,city,0.0,0.0,,none,0.0,,,derived,https://www.rentonwa.gov/Home,2026-09-05
city_renton,Ga,city,0.0,0.0,,none,0.0,,,derived,https://www.rentonwa.gov/Home,2026-09-05
city_renton,German,city,0.0,0.0,,none,0.0,,,derived,https://www.rentonwa.gov/Home,2026-09-05
city_renton,"Greek, Modern",city,0.0,0.0,,none,0.0,,,derived,https://www.rentonwa.gov/Home,2026-09-05
city_renton,Gujarati,city,0.0,0.0,,none,0.0,,,derived,https://www.rentonwa.gov/Home,2026-09-05
city_renton,Haitian Creole,city,0.0,0.0,,none,0.0,,,derived,https://www.rentonwa.gov/Home,2026-09-05
city_renton,Hausa,city,0.0,0.0,,none,0.0,,,derived,https://www.rentonwa.gov/Home,2026-09-05
city_renton,Hawaiian,city,0.0,0.0,,none,0.0,,,derived,https://www.rentonwa.gov/Home,2026-09-05
city_renton,Herero,city,0.0,0.0,,none,0.0,,,derived,https://www.rentonwa.gov/Home,2026-09-05
