agency_id,agency_name,sector,language,written_tier,oral_tier,collection_tier,pathway_in_language,pathway_type,translated_page_count,translated_page_slugs,widget_language_count,is_state_channel,evidence_url,capture_date,quality_verdict,notes,assigned_by,assignment_method
health_ichs,International Community Health Services,health,Mien,0,0,,False,none,0,,19,False,https://www.ichs.com,2026-09-07,,"Translation widget restricted to 19 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_ichs,International Community Health Services,health,Mixteco,0,0,,False,none,0,,19,False,https://www.ichs.com,2026-09-07,,"Translation widget restricted to 19 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_ichs,International Community Health Services,health,Moldavian,0,0,,False,none,0,,19,False,https://www.ichs.com,2026-09-07,,"Translation widget restricted to 19 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_ichs,International Community Health Services,health,Mongolian,0,0,,False,none,0,,19,False,https://www.ichs.com,2026-09-07,,"Translation widget restricted to 19 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_ichs,International Community Health Services,health,Moore,0,0,,False,none,0,,19,False,https://www.ichs.com,2026-09-07,,"Translation widget restricted to 19 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_ichs,International Community Health Services,health,"Nahuatl, Guerrero region",0,0,,False,none,0,,19,False,https://www.ichs.com,2026-09-07,,"Translation widget restricted to 19 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_ichs,International Community Health Services,health,Nepali,1,2,,True,machine_widget,0,,19,False,https://www.ichs.com,2026-09-07,,"Translation widget restricted to 19 languages; this language is on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_ichs,International Community Health Services,health,Nuer,0,0,,False,none,0,,19,False,https://www.ichs.com,2026-09-07,,"Translation widget restricted to 19 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_ichs,International Community Health Services,health,Oromo,0,0,,False,none,0,,19,False,https://www.ichs.com,2026-09-07,,"Translation widget restricted to 19 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_ichs,International Community Health Services,health,Palau,0,0,,False,none,0,,19,False,https://www.ichs.com,2026-09-07,,"Translation widget restricted to 19 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_ichs,International Community Health Services,health,Pashai,0,0,,False,none,0,,19,False,https://www.ichs.com,2026-09-07,,"Translation widget restricted to 19 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_ichs,International Community Health Services,health,Pashto,0,0,,False,none,0,,19,False,https://www.ichs.com,2026-09-07,,"Translation widget restricted to 19 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_ichs,International Community Health Services,health,Pere,0,0,,False,none,0,,19,False,https://www.ichs.com,2026-09-07,,"Translation widget restricted to 19 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_ichs,International Community Health Services,health,Polish,0,0,,False,none,0,,19,False,https://www.ichs.com,2026-09-07,,"Translation widget restricted to 19 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_ichs,International Community Health Services,health,Portuguese,0,0,,False,none,0,,19,False,https://www.ichs.com,2026-09-07,,"Translation widget restricted to 19 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_ichs,International Community Health Services,health,Punjabi,1,2,,True,machine_widget,0,,19,False,https://www.ichs.com,2026-09-07,,"Translation widget restricted to 19 languages; this language is on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_ichs,International Community Health Services,health,Purepecha,0,0,,False,none,0,,19,False,https://www.ichs.com,2026-09-07,,"Translation widget restricted to 19 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_ichs,International Community Health Services,health,Rohingya,0,0,,False,none,0,,19,False,https://www.ichs.com,2026-09-07,,"Translation widget restricted to 19 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_ichs,International Community Health Services,health,Romanian,0,0,,False,none,0,,19,False,https://www.ichs.com,2026-09-07,,"Translation widget restricted to 19 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_ichs,International Community Health Services,health,Russian,3,2,,True,in_language_document,1,know-your-rights-resources-russian,19,False,https://www.ichs.com/know-your-rights-resources-russian,2026-09-07,unchecked,"Translation widget restricted to 19 languages; this language is on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_ichs,International Community Health Services,health,Samoan,0,0,,False,none,0,,19,False,https://www.ichs.com,2026-09-07,,"Translation widget restricted to 19 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_ichs,International Community Health Services,health,Sao,0,0,,False,none,0,,19,False,https://www.ichs.com,2026-09-07,,"Translation widget restricted to 19 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_ichs,International Community Health Services,health,Serbo-Croation,0,0,,False,none,0,,19,False,https://www.ichs.com,2026-09-07,,"Translation widget restricted to 19 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_ichs,International Community Health Services,health,Shona,0,0,,False,none,0,,19,False,https://www.ichs.com,2026-09-07,,"Translation widget restricted to 19 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_ichs,International Community Health Services,health,Sinhalese,0,0,,False,none,0,,19,False,https://www.ichs.com,2026-09-07,,"Translation widget restricted to 19 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_ichs,International Community Health Services,health,Slovenian,0,0,,False,none,0,,19,False,https://www.ichs.com,2026-09-07,,"Translation widget restricted to 19 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_ichs,International Community Health Services,health,Somali,1,2,,True,machine_widget,0,,19,False,https://www.ichs.com,2026-09-07,,"Translation widget restricted to 19 languages; this language is on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_ichs,International Community Health Services,health,Soninke,0,0,,False,none,0,,19,False,https://www.ichs.com,2026-09-07,,"Translation widget restricted to 19 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_ichs,International Community Health Services,health,Sotho,0,0,,False,none,0,,19,False,https://www.ichs.com,2026-09-07,,"Translation widget restricted to 19 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_ichs,International Community Health Services,health,Spanish,3,2,,True,in_language_document,1,know-your-rights-resources-spanish,19,False,https://www.ichs.com/know-your-rights-resources-spanish,2026-09-07,unchecked,"Translation widget restricted to 19 languages; this language is on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_ichs,International Community Health Services,health,Swahili,0,0,,False,none,0,,19,False,https://www.ichs.com,2026-09-07,,"Translation widget restricted to 19 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_ichs,International Community Health Services,health,Tagalog,1,2,,True,machine_widget,0,,19,False,https://www.ichs.com,2026-09-07,,"Translation widget restricted to 19 languages; this language is on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_ichs,International Community Health Services,health,Taishanese,0,0,,False,none,0,,19,False,https://www.ichs.com,2026-09-07,,"Translation widget restricted to 19 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_ichs,International Community Health Services,health,Tajiki,0,0,,False,none,0,,19,False,https://www.ichs.com,2026-09-07,,"Translation widget restricted to 19 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_ichs,International Community Health Services,health,Tamil,0,0,,False,none,0,,19,False,https://www.ichs.com,2026-09-07,,"Translation widget restricted to 19 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_ichs,International Community Health Services,health,Tarasco,0,0,,False,none,0,,19,False,https://www.ichs.com,2026-09-07,,"Translation widget restricted to 19 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_ichs,International Community Health Services,health,Tedim,0,0,,False,none,0,,19,False,https://www.ichs.com,2026-09-07,,"Translation widget restricted to 19 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_ichs,International Community Health Services,health,Telugu,0,0,,False,none,0,,19,False,https://www.ichs.com,2026-09-07,,"Translation widget restricted to 19 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_ichs,International Community Health Services,health,Thai,1,2,,True,machine_widget,0,,19,False,https://www.ichs.com,2026-09-07,,"Translation widget restricted to 19 languages; this language is on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_ichs,International Community Health Services,health,Tibetan,0,0,,False,none,0,,19,False,https://www.ichs.com,2026-09-07,,"Translation widget restricted to 19 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_ichs,International Community Health Services,health,Tigrinya,0,0,,False,none,0,,19,False,https://www.ichs.com,2026-09-07,,"Translation widget restricted to 19 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_ichs,International Community Health Services,health,Tongan,0,0,,False,none,0,,19,False,https://www.ichs.com,2026-09-07,,"Translation widget restricted to 19 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_ichs,International Community Health Services,health,Turkish,0,0,,False,none,0,,19,False,https://www.ichs.com,2026-09-07,,"Translation widget restricted to 19 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_ichs,International Community Health Services,health,Twi,0,0,,False,none,0,,19,False,https://www.ichs.com,2026-09-07,,"Translation widget restricted to 19 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_ichs,International Community Health Services,health,Ukrainian,0,0,,False,none,0,,19,False,https://www.ichs.com,2026-09-07,,"Translation widget restricted to 19 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_ichs,International Community Health Services,health,Urdu,0,0,,False,none,0,,19,False,https://www.ichs.com,2026-09-07,,"Translation widget restricted to 19 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_ichs,International Community Health Services,health,Uzbek,0,0,,False,none,0,,19,False,https://www.ichs.com,2026-09-07,,"Translation widget restricted to 19 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_ichs,International Community Health Services,health,Vietnamese,3,2,,True,in_language_document,1,know-your-rights-resources-vietnamese,19,False,https://www.ichs.com/know-your-rights-resources-vietnamese,2026-09-07,unchecked,"Translation widget restricted to 19 languages; this language is on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_ichs,International Community Health Services,health,Wolof,0,0,,False,none,0,,19,False,https://www.ichs.com,2026-09-07,,"Translation widget restricted to 19 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_ichs,International Community Health Services,health,Yap,0,0,,False,none,0,,19,False,https://www.ichs.com,2026-09-07,,"Translation widget restricted to 19 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_ichs,International Community Health Services,health,Yoruba,0,0,,False,none,0,,19,False,https://www.ichs.com,2026-09-07,,"Translation widget restricted to 19 languages; this language is NOT on the list | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_neighborcare,Neighborcare Health,health,Acholi,1,0,,False,none,0,,,False,https://neighborcare.org,2026-09-07,,"Unrestricted widget, machine translation only | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_neighborcare,Neighborcare Health,health,Aguacateco,0,0,,False,none,0,,,False,https://neighborcare.org,2026-09-07,,"Unrestricted widget, machine translation only | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_neighborcare,Neighborcare Health,health,Akateko,0,0,,False,none,0,,,False,https://neighborcare.org,2026-09-07,,"Unrestricted widget, machine translation only | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_neighborcare,Neighborcare Health,health,Albanian,1,0,,False,none,0,,,False,https://neighborcare.org,2026-09-07,,"Unrestricted widget, machine translation only | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_neighborcare,Neighborcare Health,health,American Sign Language,0,0,,False,none,0,,,False,https://neighborcare.org,2026-09-07,,"Unrestricted widget, machine translation only | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_neighborcare,Neighborcare Health,health,Amharic,1,0,,False,none,0,,,False,https://neighborcare.org,2026-09-07,,"Unrestricted widget, machine translation only | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_neighborcare,Neighborcare Health,health,Arabic,1,0,,False,none,0,,,False,https://neighborcare.org,2026-09-07,,"Unrestricted widget, machine translation only | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_neighborcare,Neighborcare Health,health,Armenian,1,0,,False,none,0,,,False,https://neighborcare.org,2026-09-07,,"Unrestricted widget, machine translation only | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_neighborcare,Neighborcare Health,health,Ayula-Bambara,0,0,,False,none,0,,,False,https://neighborcare.org,2026-09-07,,"Unrestricted widget, machine translation only | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_neighborcare,Neighborcare Health,health,Azerbaijani,1,0,,False,none,0,,,False,https://neighborcare.org,2026-09-07,,"Unrestricted widget, machine translation only | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_neighborcare,Neighborcare Health,health,Bambara,1,0,,False,none,0,,,False,https://neighborcare.org,2026-09-07,,"Unrestricted widget, machine translation only | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_neighborcare,Neighborcare Health,health,Bangala,0,0,,False,none,0,,,False,https://neighborcare.org,2026-09-07,,"Unrestricted widget, machine translation only | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_neighborcare,Neighborcare Health,health,Bassa,0,0,,False,none,0,,,False,https://neighborcare.org,2026-09-07,,"Unrestricted widget, machine translation only | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_neighborcare,Neighborcare Health,health,Bengali,1,0,,False,none,0,,,False,https://neighborcare.org,2026-09-07,,"Unrestricted widget, machine translation only | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_neighborcare,Neighborcare Health,health,Bosnian,1,0,,False,none,0,,,False,https://neighborcare.org,2026-09-07,,"Unrestricted widget, machine translation only | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_neighborcare,Neighborcare Health,health,Bulgarian,1,0,,False,none,0,,,False,https://neighborcare.org,2026-09-07,,"Unrestricted widget, machine translation only | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_neighborcare,Neighborcare Health,health,Burmese,1,0,,False,none,0,,,False,https://neighborcare.org,2026-09-07,,"Unrestricted widget, machine translation only | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_neighborcare,Neighborcare Health,health,Carolinian,0,0,,False,none,0,,,False,https://neighborcare.org,2026-09-07,,"Unrestricted widget, machine translation only | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_neighborcare,Neighborcare Health,health,Catalan,1,0,,False,none,0,,,False,https://neighborcare.org,2026-09-07,,"Unrestricted widget, machine translation only | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_neighborcare,Neighborcare Health,health,Cebuano,1,0,,False,none,0,,,False,https://neighborcare.org,2026-09-07,,"Unrestricted widget, machine translation only | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_neighborcare,Neighborcare Health,health,Cham,0,0,,False,none,0,,,False,https://neighborcare.org,2026-09-07,,"Unrestricted widget, machine translation only | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_neighborcare,Neighborcare Health,health,Chamorro,1,0,,False,none,0,,,False,https://neighborcare.org,2026-09-07,,"Unrestricted widget, machine translation only | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_neighborcare,Neighborcare Health,health,Chin,0,0,,False,none,0,,,False,https://neighborcare.org,2026-09-07,,"Unrestricted widget, machine translation only | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_neighborcare,Neighborcare Health,health,Chinese-Cantonese,1,0,,False,none,0,,,False,https://neighborcare.org,2026-09-07,,"Unrestricted widget, machine translation only | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_neighborcare,Neighborcare Health,health,Chinese-Fukienese,0,0,,False,none,0,,,False,https://neighborcare.org,2026-09-07,,"Unrestricted widget, machine translation only | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_neighborcare,Neighborcare Health,health,Chinese-Mandarin,1,0,,False,none,0,,,False,https://neighborcare.org,2026-09-07,,"Unrestricted widget, machine translation only | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_neighborcare,Neighborcare Health,health,Chinese-Taiwanese,0,0,,False,none,0,,,False,https://neighborcare.org,2026-09-07,,"Unrestricted widget, machine translation only | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_neighborcare,Neighborcare Health,health,Chuukese,1,0,,False,none,0,,,False,https://neighborcare.org,2026-09-07,,"Unrestricted widget, machine translation only | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_neighborcare,Neighborcare Health,health,Dari,1,0,,False,none,0,,,False,https://neighborcare.org,2026-09-07,,"Unrestricted widget, machine translation only | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_neighborcare,Neighborcare Health,health,Dinka,1,0,,False,none,0,,,False,https://neighborcare.org,2026-09-07,,"Unrestricted widget, machine translation only | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_neighborcare,Neighborcare Health,health,Dutch,1,0,,False,none,0,,,False,https://neighborcare.org,2026-09-07,,"Unrestricted widget, machine translation only | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_neighborcare,Neighborcare Health,health,Egyptian-Arabic,0,0,,False,none,0,,,False,https://neighborcare.org,2026-09-07,,"Unrestricted widget, machine translation only | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_neighborcare,Neighborcare Health,health,Eritai,0,0,,False,none,0,,,False,https://neighborcare.org,2026-09-07,,"Unrestricted widget, machine translation only | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_neighborcare,Neighborcare Health,health,Estonian,1,0,,False,none,0,,,False,https://neighborcare.org,2026-09-07,,"Unrestricted widget, machine translation only | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_neighborcare,Neighborcare Health,health,Ewe,1,0,,False,none,0,,,False,https://neighborcare.org,2026-09-07,,"Unrestricted widget, machine translation only | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_neighborcare,Neighborcare Health,health,Fallani,0,0,,False,none,0,,,False,https://neighborcare.org,2026-09-07,,"Unrestricted widget, machine translation only | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_neighborcare,Neighborcare Health,health,Farsi,1,0,,False,none,0,,,False,https://neighborcare.org,2026-09-07,,"Unrestricted widget, machine translation only | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_neighborcare,Neighborcare Health,health,French,1,0,,False,none,0,,,False,https://neighborcare.org,2026-09-07,,"Unrestricted widget, machine translation only | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_neighborcare,Neighborcare Health,health,Fula,0,0,,False,none,0,,,False,https://neighborcare.org,2026-09-07,,"Unrestricted widget, machine translation only | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_neighborcare,Neighborcare Health,health,Ga,1,0,,False,none,0,,,False,https://neighborcare.org,2026-09-07,,"Unrestricted widget, machine translation only | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_neighborcare,Neighborcare Health,health,German,1,0,,False,none,0,,,False,https://neighborcare.org,2026-09-07,,"Unrestricted widget, machine translation only | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
health_neighborcare,Neighborcare Health,health,"Greek, Modern",0,0,,False,none,0,,,False,https://neighborcare.org,2026-09-07,,"Unrestricted widget, machine translation only | Direct care provider. Federally funded providers must offer interpreters at the point of care regardless of what their website shows, so a web assessment understates this sector. Read the tier as published information, not as bedside access",EH,derived
