agency_id,agency_name,sector,language,written_tier,oral_tier,collection_tier,pathway_in_language,pathway_type,widget,widget_restricted,widget_language_count,translated_page_count,translated_page_slugs,language_access_page_count,site_page_count,evidence_url,capture_date,notes,assigned_by,assignment_method
city_burien,City of Burien,city,Polish,1,2,,True,machine_widget,google_translate,False,,0,,2,1193,https://www.burienwa.gov,2026-09-05,"Unrestricted widget, machine translation only",EH,derived
city_burien,City of Burien,city,Portuguese,1,2,,True,machine_widget,google_translate,False,,0,,2,1193,https://www.burienwa.gov,2026-09-05,"Unrestricted widget, machine translation only",EH,derived
city_burien,City of Burien,city,Punjabi,1,2,,True,machine_widget,google_translate,False,,0,,2,1193,https://www.burienwa.gov,2026-09-05,"Unrestricted widget, machine translation only",EH,derived
city_burien,City of Burien,city,Purepecha,0,0,,False,none,google_translate,False,,0,,2,1193,https://www.burienwa.gov,2026-09-05,Widget present but does not support this language,EH,derived
city_burien,City of Burien,city,Rohingya,0,0,,False,none,google_translate,False,,0,,2,1193,https://www.burienwa.gov,2026-09-05,Widget present but does not support this language,EH,derived
city_burien,City of Burien,city,Romanian,1,2,,True,machine_widget,google_translate,False,,0,,2,1193,https://www.burienwa.gov,2026-09-05,"Unrestricted widget, machine translation only",EH,derived
city_burien,City of Burien,city,Russian,1,2,,True,machine_widget,google_translate,False,,0,,2,1193,https://www.burienwa.gov,2026-09-05,"Unrestricted widget, machine translation only",EH,derived
city_burien,City of Burien,city,Samoan,1,2,,True,machine_widget,google_translate,False,,0,,2,1193,https://www.burienwa.gov,2026-09-05,"Unrestricted widget, machine translation only",EH,derived
city_burien,City of Burien,city,Sao,0,0,,False,none,google_translate,False,,0,,2,1193,https://www.burienwa.gov,2026-09-05,Widget present but does not support this language,EH,derived
city_burien,City of Burien,city,Serbo-Croation,0,0,,False,none,google_translate,False,,0,,2,1193,https://www.burienwa.gov,2026-09-05,Widget present but does not support this language,EH,derived
city_burien,City of Burien,city,Shona,1,2,,True,machine_widget,google_translate,False,,0,,2,1193,https://www.burienwa.gov,2026-09-05,"Unrestricted widget, machine translation only",EH,derived
city_burien,City of Burien,city,Sinhalese,0,0,,False,none,google_translate,False,,0,,2,1193,https://www.burienwa.gov,2026-09-05,Widget present but does not support this language,EH,derived
city_burien,City of Burien,city,Slovenian,1,2,,True,machine_widget,google_translate,False,,0,,2,1193,https://www.burienwa.gov,2026-09-05,"Unrestricted widget, machine translation only",EH,derived
city_burien,City of Burien,city,Somali,1,2,,True,machine_widget,google_translate,False,,0,,2,1193,https://www.burienwa.gov,2026-09-05,"Unrestricted widget, machine translation only",EH,derived
city_burien,City of Burien,city,Soninke,0,0,,False,none,google_translate,False,,0,,2,1193,https://www.burienwa.gov,2026-09-05,Widget present but does not support this language,EH,derived
city_burien,City of Burien,city,Sotho,0,0,,False,none,google_translate,False,,0,,2,1193,https://www.burienwa.gov,2026-09-05,Widget present but does not support this language,EH,derived
city_burien,City of Burien,city,Spanish,3,2,,True,in_language_document,google_translate,False,,1,burien_public_safety_levy_information_spanish,2,1193,https://www.burienwa.gov/residents/public_safety/burien_public_safety_levy_information_spanish,2026-09-05,"1 page(s) published in this language | Unrestricted widget, machine translation only",EH,derived
city_burien,City of Burien,city,Swahili,1,2,,True,machine_widget,google_translate,False,,0,,2,1193,https://www.burienwa.gov,2026-09-05,"Unrestricted widget, machine translation only",EH,derived
city_burien,City of Burien,city,Tagalog,1,2,,True,machine_widget,google_translate,False,,0,,2,1193,https://www.burienwa.gov,2026-09-05,"Unrestricted widget, machine translation only",EH,derived
city_burien,City of Burien,city,Taishanese,0,0,,False,none,google_translate,False,,0,,2,1193,https://www.burienwa.gov,2026-09-05,Widget present but does not support this language,EH,derived
city_burien,City of Burien,city,Tajiki,0,0,,False,none,google_translate,False,,0,,2,1193,https://www.burienwa.gov,2026-09-05,Widget present but does not support this language,EH,derived
city_burien,City of Burien,city,Tamil,1,2,,True,machine_widget,google_translate,False,,0,,2,1193,https://www.burienwa.gov,2026-09-05,"Unrestricted widget, machine translation only",EH,derived
city_burien,City of Burien,city,Tarasco,0,0,,False,none,google_translate,False,,0,,2,1193,https://www.burienwa.gov,2026-09-05,Widget present but does not support this language,EH,derived
city_burien,City of Burien,city,Tedim,0,0,,False,none,google_translate,False,,0,,2,1193,https://www.burienwa.gov,2026-09-05,Widget present but does not support this language,EH,derived
city_burien,City of Burien,city,Telugu,1,2,,True,machine_widget,google_translate,False,,0,,2,1193,https://www.burienwa.gov,2026-09-05,"Unrestricted widget, machine translation only",EH,derived
city_burien,City of Burien,city,Thai,1,2,,True,machine_widget,google_translate,False,,0,,2,1193,https://www.burienwa.gov,2026-09-05,"Unrestricted widget, machine translation only",EH,derived
city_burien,City of Burien,city,Tibetan,1,2,,True,machine_widget,google_translate,False,,0,,2,1193,https://www.burienwa.gov,2026-09-05,"Unrestricted widget, machine translation only",EH,derived
city_burien,City of Burien,city,Tigrinya,1,2,,True,machine_widget,google_translate,False,,0,,2,1193,https://www.burienwa.gov,2026-09-05,"Unrestricted widget, machine translation only",EH,derived
city_burien,City of Burien,city,Tongan,1,2,,True,machine_widget,google_translate,False,,0,,2,1193,https://www.burienwa.gov,2026-09-05,"Unrestricted widget, machine translation only",EH,derived
city_burien,City of Burien,city,Turkish,1,2,,True,machine_widget,google_translate,False,,0,,2,1193,https://www.burienwa.gov,2026-09-05,"Unrestricted widget, machine translation only",EH,derived
city_burien,City of Burien,city,Twi,1,2,,True,machine_widget,google_translate,False,,0,,2,1193,https://www.burienwa.gov,2026-09-05,"Unrestricted widget, machine translation only",EH,derived
city_burien,City of Burien,city,Ukrainian,1,2,,True,machine_widget,google_translate,False,,0,,2,1193,https://www.burienwa.gov,2026-09-05,"Unrestricted widget, machine translation only",EH,derived
city_burien,City of Burien,city,Urdu,1,2,,True,machine_widget,google_translate,False,,0,,2,1193,https://www.burienwa.gov,2026-09-05,"Unrestricted widget, machine translation only",EH,derived
city_burien,City of Burien,city,Uzbek,1,2,,True,machine_widget,google_translate,False,,0,,2,1193,https://www.burienwa.gov,2026-09-05,"Unrestricted widget, machine translation only",EH,derived
city_burien,City of Burien,city,Vietnamese,3,2,,True,in_language_document,google_translate,False,,7,housing_action_plan_forum_vietnamese; weigh_in_on_tree_regulations_vietnamese; burien_public_safety_levy_information_vietnamese; summer_safety_vietnamese; immigration_resources_vietnamese; community_connectors_program_vietnamese; Electrify_Burien_Vietnamese,2,1193,https://www.burienwa.gov/news_events/city_newsroom/news_announcements/news_announcements_archive/2020_news_announcements/housing_action_plan_forum_vietnamese,2026-09-05,"7 page(s) published in this language | Unrestricted widget, machine translation only",EH,derived
city_burien,City of Burien,city,Wolof,1,2,,True,machine_widget,google_translate,False,,0,,2,1193,https://www.burienwa.gov,2026-09-05,"Unrestricted widget, machine translation only",EH,derived
city_burien,City of Burien,city,Yap,0,0,,False,none,google_translate,False,,0,,2,1193,https://www.burienwa.gov,2026-09-05,Widget present but does not support this language,EH,derived
city_burien,City of Burien,city,Yoruba,1,2,,True,machine_widget,google_translate,False,,0,,2,1193,https://www.burienwa.gov,2026-09-05,"Unrestricted widget, machine translation only",EH,derived
city_desmoines,City of Des Moines,city,Acholi,1,0,,False,none,google_translate,False,,0,,0,196,https://www.desmoineswa.gov,2026-09-05,"Unrestricted widget, machine translation only | City publishes no language-access or interpreter page, so there is nothing for a speaker to discover",EH,derived
city_desmoines,City of Des Moines,city,Aguacateco,0,0,,False,none,google_translate,False,,0,,0,196,https://www.desmoineswa.gov,2026-09-05,"Widget present but does not support this language | City publishes no language-access or interpreter page, so there is nothing for a speaker to discover",EH,derived
city_desmoines,City of Des Moines,city,Akateko,0,0,,False,none,google_translate,False,,0,,0,196,https://www.desmoineswa.gov,2026-09-05,"Widget present but does not support this language | City publishes no language-access or interpreter page, so there is nothing for a speaker to discover",EH,derived
city_desmoines,City of Des Moines,city,Albanian,1,0,,False,none,google_translate,False,,0,,0,196,https://www.desmoineswa.gov,2026-09-05,"Unrestricted widget, machine translation only | City publishes no language-access or interpreter page, so there is nothing for a speaker to discover",EH,derived
city_desmoines,City of Des Moines,city,American Sign Language,0,0,,False,none,google_translate,False,,0,,0,196,https://www.desmoineswa.gov,2026-09-05,"Widget present but does not support this language | City publishes no language-access or interpreter page, so there is nothing for a speaker to discover",EH,derived
city_desmoines,City of Des Moines,city,Amharic,1,0,,False,none,google_translate,False,,0,,0,196,https://www.desmoineswa.gov,2026-09-05,"Unrestricted widget, machine translation only | City publishes no language-access or interpreter page, so there is nothing for a speaker to discover",EH,derived
city_desmoines,City of Des Moines,city,Arabic,1,0,,False,none,google_translate,False,,0,,0,196,https://www.desmoineswa.gov,2026-09-05,"Unrestricted widget, machine translation only | City publishes no language-access or interpreter page, so there is nothing for a speaker to discover",EH,derived
city_desmoines,City of Des Moines,city,Armenian,1,0,,False,none,google_translate,False,,0,,0,196,https://www.desmoineswa.gov,2026-09-05,"Unrestricted widget, machine translation only | City publishes no language-access or interpreter page, so there is nothing for a speaker to discover",EH,derived
city_desmoines,City of Des Moines,city,Ayula-Bambara,0,0,,False,none,google_translate,False,,0,,0,196,https://www.desmoineswa.gov,2026-09-05,"Widget present but does not support this language | City publishes no language-access or interpreter page, so there is nothing for a speaker to discover",EH,derived
city_desmoines,City of Des Moines,city,Azerbaijani,1,0,,False,none,google_translate,False,,0,,0,196,https://www.desmoineswa.gov,2026-09-05,"Unrestricted widget, machine translation only | City publishes no language-access or interpreter page, so there is nothing for a speaker to discover",EH,derived
city_desmoines,City of Des Moines,city,Bambara,1,0,,False,none,google_translate,False,,0,,0,196,https://www.desmoineswa.gov,2026-09-05,"Unrestricted widget, machine translation only | City publishes no language-access or interpreter page, so there is nothing for a speaker to discover",EH,derived
city_desmoines,City of Des Moines,city,Bangala,0,0,,False,none,google_translate,False,,0,,0,196,https://www.desmoineswa.gov,2026-09-05,"Widget present but does not support this language | City publishes no language-access or interpreter page, so there is nothing for a speaker to discover",EH,derived
city_desmoines,City of Des Moines,city,Bassa,0,0,,False,none,google_translate,False,,0,,0,196,https://www.desmoineswa.gov,2026-09-05,"Widget present but does not support this language | City publishes no language-access or interpreter page, so there is nothing for a speaker to discover",EH,derived
city_desmoines,City of Des Moines,city,Bengali,1,0,,False,none,google_translate,False,,0,,0,196,https://www.desmoineswa.gov,2026-09-05,"Unrestricted widget, machine translation only | City publishes no language-access or interpreter page, so there is nothing for a speaker to discover",EH,derived
city_desmoines,City of Des Moines,city,Bosnian,1,0,,False,none,google_translate,False,,0,,0,196,https://www.desmoineswa.gov,2026-09-05,"Unrestricted widget, machine translation only | City publishes no language-access or interpreter page, so there is nothing for a speaker to discover",EH,derived
city_desmoines,City of Des Moines,city,Bulgarian,1,0,,False,none,google_translate,False,,0,,0,196,https://www.desmoineswa.gov,2026-09-05,"Unrestricted widget, machine translation only | City publishes no language-access or interpreter page, so there is nothing for a speaker to discover",EH,derived
city_desmoines,City of Des Moines,city,Burmese,1,0,,False,none,google_translate,False,,0,,0,196,https://www.desmoineswa.gov,2026-09-05,"Unrestricted widget, machine translation only | City publishes no language-access or interpreter page, so there is nothing for a speaker to discover",EH,derived
city_desmoines,City of Des Moines,city,Carolinian,0,0,,False,none,google_translate,False,,0,,0,196,https://www.desmoineswa.gov,2026-09-05,"Widget present but does not support this language | City publishes no language-access or interpreter page, so there is nothing for a speaker to discover",EH,derived
city_desmoines,City of Des Moines,city,Catalan,1,0,,False,none,google_translate,False,,0,,0,196,https://www.desmoineswa.gov,2026-09-05,"Unrestricted widget, machine translation only | City publishes no language-access or interpreter page, so there is nothing for a speaker to discover",EH,derived
city_desmoines,City of Des Moines,city,Cebuano,1,0,,False,none,google_translate,False,,0,,0,196,https://www.desmoineswa.gov,2026-09-05,"Unrestricted widget, machine translation only | City publishes no language-access or interpreter page, so there is nothing for a speaker to discover",EH,derived
city_desmoines,City of Des Moines,city,Cham,0,0,,False,none,google_translate,False,,0,,0,196,https://www.desmoineswa.gov,2026-09-05,"Widget present but does not support this language | City publishes no language-access or interpreter page, so there is nothing for a speaker to discover",EH,derived
city_desmoines,City of Des Moines,city,Chamorro,1,0,,False,none,google_translate,False,,0,,0,196,https://www.desmoineswa.gov,2026-09-05,"Unrestricted widget, machine translation only | City publishes no language-access or interpreter page, so there is nothing for a speaker to discover",EH,derived
city_desmoines,City of Des Moines,city,Chin,0,0,,False,none,google_translate,False,,0,,0,196,https://www.desmoineswa.gov,2026-09-05,"Widget present but does not support this language | City publishes no language-access or interpreter page, so there is nothing for a speaker to discover",EH,derived
city_desmoines,City of Des Moines,city,Chinese-Cantonese,1,0,,False,none,google_translate,False,,0,,0,196,https://www.desmoineswa.gov,2026-09-05,"Unrestricted widget, machine translation only | City publishes no language-access or interpreter page, so there is nothing for a speaker to discover",EH,derived
city_desmoines,City of Des Moines,city,Chinese-Fukienese,0,0,,False,none,google_translate,False,,0,,0,196,https://www.desmoineswa.gov,2026-09-05,"Widget present but does not support this language | City publishes no language-access or interpreter page, so there is nothing for a speaker to discover",EH,derived
city_desmoines,City of Des Moines,city,Chinese-Mandarin,1,0,,False,none,google_translate,False,,0,,0,196,https://www.desmoineswa.gov,2026-09-05,"Unrestricted widget, machine translation only | City publishes no language-access or interpreter page, so there is nothing for a speaker to discover",EH,derived
city_desmoines,City of Des Moines,city,Chinese-Taiwanese,0,0,,False,none,google_translate,False,,0,,0,196,https://www.desmoineswa.gov,2026-09-05,"Widget present but does not support this language | City publishes no language-access or interpreter page, so there is nothing for a speaker to discover",EH,derived
city_desmoines,City of Des Moines,city,Chuukese,1,0,,False,none,google_translate,False,,0,,0,196,https://www.desmoineswa.gov,2026-09-05,"Unrestricted widget, machine translation only | City publishes no language-access or interpreter page, so there is nothing for a speaker to discover",EH,derived
city_desmoines,City of Des Moines,city,Dari,1,0,,False,none,google_translate,False,,0,,0,196,https://www.desmoineswa.gov,2026-09-05,"Unrestricted widget, machine translation only | City publishes no language-access or interpreter page, so there is nothing for a speaker to discover",EH,derived
city_desmoines,City of Des Moines,city,Dinka,1,0,,False,none,google_translate,False,,0,,0,196,https://www.desmoineswa.gov,2026-09-05,"Unrestricted widget, machine translation only | City publishes no language-access or interpreter page, so there is nothing for a speaker to discover",EH,derived
city_desmoines,City of Des Moines,city,Dutch,1,0,,False,none,google_translate,False,,0,,0,196,https://www.desmoineswa.gov,2026-09-05,"Unrestricted widget, machine translation only | City publishes no language-access or interpreter page, so there is nothing for a speaker to discover",EH,derived
city_desmoines,City of Des Moines,city,Egyptian-Arabic,0,0,,False,none,google_translate,False,,0,,0,196,https://www.desmoineswa.gov,2026-09-05,"Widget present but does not support this language | City publishes no language-access or interpreter page, so there is nothing for a speaker to discover",EH,derived
city_desmoines,City of Des Moines,city,Eritai,0,0,,False,none,google_translate,False,,0,,0,196,https://www.desmoineswa.gov,2026-09-05,"Widget present but does not support this language | City publishes no language-access or interpreter page, so there is nothing for a speaker to discover",EH,derived
city_desmoines,City of Des Moines,city,Estonian,1,0,,False,none,google_translate,False,,0,,0,196,https://www.desmoineswa.gov,2026-09-05,"Unrestricted widget, machine translation only | City publishes no language-access or interpreter page, so there is nothing for a speaker to discover",EH,derived
city_desmoines,City of Des Moines,city,Ewe,1,0,,False,none,google_translate,False,,0,,0,196,https://www.desmoineswa.gov,2026-09-05,"Unrestricted widget, machine translation only | City publishes no language-access or interpreter page, so there is nothing for a speaker to discover",EH,derived
city_desmoines,City of Des Moines,city,Fallani,0,0,,False,none,google_translate,False,,0,,0,196,https://www.desmoineswa.gov,2026-09-05,"Widget present but does not support this language | City publishes no language-access or interpreter page, so there is nothing for a speaker to discover",EH,derived
city_desmoines,City of Des Moines,city,Farsi,1,0,,False,none,google_translate,False,,0,,0,196,https://www.desmoineswa.gov,2026-09-05,"Unrestricted widget, machine translation only | City publishes no language-access or interpreter page, so there is nothing for a speaker to discover",EH,derived
city_desmoines,City of Des Moines,city,French,1,0,,False,none,google_translate,False,,0,,0,196,https://www.desmoineswa.gov,2026-09-05,"Unrestricted widget, machine translation only | City publishes no language-access or interpreter page, so there is nothing for a speaker to discover",EH,derived
city_desmoines,City of Des Moines,city,Fula,0,0,,False,none,google_translate,False,,0,,0,196,https://www.desmoineswa.gov,2026-09-05,"Widget present but does not support this language | City publishes no language-access or interpreter page, so there is nothing for a speaker to discover",EH,derived
city_desmoines,City of Des Moines,city,Ga,1,0,,False,none,google_translate,False,,0,,0,196,https://www.desmoineswa.gov,2026-09-05,"Unrestricted widget, machine translation only | City publishes no language-access or interpreter page, so there is nothing for a speaker to discover",EH,derived
city_desmoines,City of Des Moines,city,German,1,0,,False,none,google_translate,False,,0,,0,196,https://www.desmoineswa.gov,2026-09-05,"Unrestricted widget, machine translation only | City publishes no language-access or interpreter page, so there is nothing for a speaker to discover",EH,derived
city_desmoines,City of Des Moines,city,"Greek, Modern",0,0,,False,none,google_translate,False,,0,,0,196,https://www.desmoineswa.gov,2026-09-05,"Widget present but does not support this language | City publishes no language-access or interpreter page, so there is nothing for a speaker to discover",EH,derived
city_desmoines,City of Des Moines,city,Gujarati,1,0,,False,none,google_translate,False,,0,,0,196,https://www.desmoineswa.gov,2026-09-05,"Unrestricted widget, machine translation only | City publishes no language-access or interpreter page, so there is nothing for a speaker to discover",EH,derived
city_desmoines,City of Des Moines,city,Haitian Creole,1,0,,False,none,google_translate,False,,0,,0,196,https://www.desmoineswa.gov,2026-09-05,"Unrestricted widget, machine translation only | City publishes no language-access or interpreter page, so there is nothing for a speaker to discover",EH,derived
city_desmoines,City of Des Moines,city,Hausa,1,0,,False,none,google_translate,False,,0,,0,196,https://www.desmoineswa.gov,2026-09-05,"Unrestricted widget, machine translation only | City publishes no language-access or interpreter page, so there is nothing for a speaker to discover",EH,derived
city_desmoines,City of Des Moines,city,Hawaiian,1,0,,False,none,google_translate,False,,0,,0,196,https://www.desmoineswa.gov,2026-09-05,"Unrestricted widget, machine translation only | City publishes no language-access or interpreter page, so there is nothing for a speaker to discover",EH,derived
city_desmoines,City of Des Moines,city,Herero,0,0,,False,none,google_translate,False,,0,,0,196,https://www.desmoineswa.gov,2026-09-05,"Widget present but does not support this language | City publishes no language-access or interpreter page, so there is nothing for a speaker to discover",EH,derived
city_desmoines,City of Des Moines,city,Hindi,1,0,,False,none,google_translate,False,,0,,0,196,https://www.desmoineswa.gov,2026-09-05,"Unrestricted widget, machine translation only | City publishes no language-access or interpreter page, so there is nothing for a speaker to discover",EH,derived
city_desmoines,City of Des Moines,city,Hmong,1,0,,False,none,google_translate,False,,0,,0,196,https://www.desmoineswa.gov,2026-09-05,"Unrestricted widget, machine translation only | City publishes no language-access or interpreter page, so there is nothing for a speaker to discover",EH,derived
city_desmoines,City of Des Moines,city,Hungarian,1,0,,False,none,google_translate,False,,0,,0,196,https://www.desmoineswa.gov,2026-09-05,"Unrestricted widget, machine translation only | City publishes no language-access or interpreter page, so there is nothing for a speaker to discover",EH,derived
city_desmoines,City of Des Moines,city,Igbo,1,0,,False,none,google_translate,False,,0,,0,196,https://www.desmoineswa.gov,2026-09-05,"Unrestricted widget, machine translation only | City publishes no language-access or interpreter page, so there is nothing for a speaker to discover",EH,derived
city_desmoines,City of Des Moines,city,Ilokano,1,0,,False,none,google_translate,False,,0,,0,196,https://www.desmoineswa.gov,2026-09-05,"Unrestricted widget, machine translation only | City publishes no language-access or interpreter page, so there is nothing for a speaker to discover",EH,derived
city_desmoines,City of Des Moines,city,Indonesian,1,0,,False,none,google_translate,False,,0,,0,196,https://www.desmoineswa.gov,2026-09-05,"Unrestricted widget, machine translation only | City publishes no language-access or interpreter page, so there is nothing for a speaker to discover",EH,derived
city_desmoines,City of Des Moines,city,Italian,1,0,,False,none,google_translate,False,,0,,0,196,https://www.desmoineswa.gov,2026-09-05,"Unrestricted widget, machine translation only | City publishes no language-access or interpreter page, so there is nothing for a speaker to discover",EH,derived
city_desmoines,City of Des Moines,city,Japanese,1,0,,False,none,google_translate,False,,0,,0,196,https://www.desmoineswa.gov,2026-09-05,"Unrestricted widget, machine translation only | City publishes no language-access or interpreter page, so there is nothing for a speaker to discover",EH,derived
city_desmoines,City of Des Moines,city,Kakwa,0,0,,False,none,google_translate,False,,0,,0,196,https://www.desmoineswa.gov,2026-09-05,"Widget present but does not support this language | City publishes no language-access or interpreter page, so there is nothing for a speaker to discover",EH,derived
city_desmoines,City of Des Moines,city,Kannada,1,0,,False,none,google_translate,False,,0,,0,196,https://www.desmoineswa.gov,2026-09-05,"Unrestricted widget, machine translation only | City publishes no language-access or interpreter page, so there is nothing for a speaker to discover",EH,derived
city_desmoines,City of Des Moines,city,Karen,0,0,,False,none,google_translate,False,,0,,0,196,https://www.desmoineswa.gov,2026-09-05,"Widget present but does not support this language | City publishes no language-access or interpreter page, so there is nothing for a speaker to discover",EH,derived
city_desmoines,City of Des Moines,city,Karenni,0,0,,False,none,google_translate,False,,0,,0,196,https://www.desmoineswa.gov,2026-09-05,"Widget present but does not support this language | City publishes no language-access or interpreter page, so there is nothing for a speaker to discover",EH,derived
city_desmoines,City of Des Moines,city,Kazakh,1,0,,False,none,google_translate,False,,0,,0,196,https://www.desmoineswa.gov,2026-09-05,"Unrestricted widget, machine translation only | City publishes no language-access or interpreter page, so there is nothing for a speaker to discover",EH,derived
city_desmoines,City of Des Moines,city,Khmer,1,0,,False,none,google_translate,False,,0,,0,196,https://www.desmoineswa.gov,2026-09-05,"Unrestricted widget, machine translation only | City publishes no language-access or interpreter page, so there is nothing for a speaker to discover",EH,derived
city_desmoines,City of Des Moines,city,Kikuyu,0,0,,False,none,google_translate,False,,0,,0,196,https://www.desmoineswa.gov,2026-09-05,"Widget present but does not support this language | City publishes no language-access or interpreter page, so there is nothing for a speaker to discover",EH,derived
city_desmoines,City of Des Moines,city,Kinyarwanda,1,0,,False,none,google_translate,False,,0,,0,196,https://www.desmoineswa.gov,2026-09-05,"Unrestricted widget, machine translation only | City publishes no language-access or interpreter page, so there is nothing for a speaker to discover",EH,derived
city_desmoines,City of Des Moines,city,Kirgiz,0,0,,False,none,google_translate,False,,0,,0,196,https://www.desmoineswa.gov,2026-09-05,"Widget present but does not support this language | City publishes no language-access or interpreter page, so there is nothing for a speaker to discover",EH,derived
city_desmoines,City of Des Moines,city,Kirundi,0,0,,False,none,google_translate,False,,0,,0,196,https://www.desmoineswa.gov,2026-09-05,"Widget present but does not support this language | City publishes no language-access or interpreter page, so there is nothing for a speaker to discover",EH,derived
city_desmoines,City of Des Moines,city,Kmhmu,0,0,,False,none,google_translate,False,,0,,0,196,https://www.desmoineswa.gov,2026-09-05,"Widget present but does not support this language | City publishes no language-access or interpreter page, so there is nothing for a speaker to discover",EH,derived
city_desmoines,City of Des Moines,city,Kongo,0,0,,False,none,google_translate,False,,0,,0,196,https://www.desmoineswa.gov,2026-09-05,"Widget present but does not support this language | City publishes no language-access or interpreter page, so there is nothing for a speaker to discover",EH,derived
city_desmoines,City of Des Moines,city,Korean,1,0,,False,none,google_translate,False,,0,,0,196,https://www.desmoineswa.gov,2026-09-05,"Unrestricted widget, machine translation only | City publishes no language-access or interpreter page, so there is nothing for a speaker to discover",EH,derived
city_desmoines,City of Des Moines,city,Kosraean,0,0,,False,none,google_translate,False,,0,,0,196,https://www.desmoineswa.gov,2026-09-05,"Widget present but does not support this language | City publishes no language-access or interpreter page, so there is nothing for a speaker to discover",EH,derived
city_desmoines,City of Des Moines,city,Krahn,0,0,,False,none,google_translate,False,,0,,0,196,https://www.desmoineswa.gov,2026-09-05,"Widget present but does not support this language | City publishes no language-access or interpreter page, so there is nothing for a speaker to discover",EH,derived
city_desmoines,City of Des Moines,city,Krio,1,0,,False,none,google_translate,False,,0,,0,196,https://www.desmoineswa.gov,2026-09-05,"Unrestricted widget, machine translation only | City publishes no language-access or interpreter page, so there is nothing for a speaker to discover",EH,derived
city_desmoines,City of Des Moines,city,Kru,0,0,,False,none,google_translate,False,,0,,0,196,https://www.desmoineswa.gov,2026-09-05,"Widget present but does not support this language | City publishes no language-access or interpreter page, so there is nothing for a speaker to discover",EH,derived
city_desmoines,City of Des Moines,city,Kurdish,1,0,,False,none,google_translate,False,,0,,0,196,https://www.desmoineswa.gov,2026-09-05,"Unrestricted widget, machine translation only | City publishes no language-access or interpreter page, so there is nothing for a speaker to discover",EH,derived
city_desmoines,City of Des Moines,city,Lao,1,0,,False,none,google_translate,False,,0,,0,196,https://www.desmoineswa.gov,2026-09-05,"Unrestricted widget, machine translation only | City publishes no language-access or interpreter page, so there is nothing for a speaker to discover",EH,derived
city_desmoines,City of Des Moines,city,Latvian,1,0,,False,none,google_translate,False,,0,,0,196,https://www.desmoineswa.gov,2026-09-05,"Unrestricted widget, machine translation only | City publishes no language-access or interpreter page, so there is nothing for a speaker to discover",EH,derived
city_desmoines,City of Des Moines,city,Lingala,1,0,,False,none,google_translate,False,,0,,0,196,https://www.desmoineswa.gov,2026-09-05,"Unrestricted widget, machine translation only | City publishes no language-access or interpreter page, so there is nothing for a speaker to discover",EH,derived
city_desmoines,City of Des Moines,city,Luganda,1,0,,False,none,google_translate,False,,0,,0,196,https://www.desmoineswa.gov,2026-09-05,"Unrestricted widget, machine translation only | City publishes no language-access or interpreter page, so there is nothing for a speaker to discover",EH,derived
city_desmoines,City of Des Moines,city,Maay Maay,0,0,,False,none,google_translate,False,,0,,0,196,https://www.desmoineswa.gov,2026-09-05,"Widget present but does not support this language | City publishes no language-access or interpreter page, so there is nothing for a speaker to discover",EH,derived
city_desmoines,City of Des Moines,city,Malay,1,0,,False,none,google_translate,False,,0,,0,196,https://www.desmoineswa.gov,2026-09-05,"Unrestricted widget, machine translation only | City publishes no language-access or interpreter page, so there is nothing for a speaker to discover",EH,derived
city_desmoines,City of Des Moines,city,Malayalam,1,0,,False,none,google_translate,False,,0,,0,196,https://www.desmoineswa.gov,2026-09-05,"Unrestricted widget, machine translation only | City publishes no language-access or interpreter page, so there is nothing for a speaker to discover",EH,derived
city_desmoines,City of Des Moines,city,Mam,1,0,,False,none,google_translate,False,,0,,0,196,https://www.desmoineswa.gov,2026-09-05,"Unrestricted widget, machine translation only | City publishes no language-access or interpreter page, so there is nothing for a speaker to discover",EH,derived
city_desmoines,City of Des Moines,city,Mandingo,0,0,,False,none,google_translate,False,,0,,0,196,https://www.desmoineswa.gov,2026-09-05,"Widget present but does not support this language | City publishes no language-access or interpreter page, so there is nothing for a speaker to discover",EH,derived
city_desmoines,City of Des Moines,city,Mandinka,0,0,,False,none,google_translate,False,,0,,0,196,https://www.desmoineswa.gov,2026-09-05,"Widget present but does not support this language | City publishes no language-access or interpreter page, so there is nothing for a speaker to discover",EH,derived
city_desmoines,City of Des Moines,city,Marathi,1,0,,False,none,google_translate,False,,0,,0,196,https://www.desmoineswa.gov,2026-09-05,"Unrestricted widget, machine translation only | City publishes no language-access or interpreter page, so there is nothing for a speaker to discover",EH,derived
city_desmoines,City of Des Moines,city,Marquesan,0,0,,False,none,google_translate,False,,0,,0,196,https://www.desmoineswa.gov,2026-09-05,"Widget present but does not support this language | City publishes no language-access or interpreter page, so there is nothing for a speaker to discover",EH,derived
city_desmoines,City of Des Moines,city,Marshallese,1,0,,False,none,google_translate,False,,0,,0,196,https://www.desmoineswa.gov,2026-09-05,"Unrestricted widget, machine translation only | City publishes no language-access or interpreter page, so there is nothing for a speaker to discover",EH,derived
city_desmoines,City of Des Moines,city,Maya-Quiche,0,0,,False,none,google_translate,False,,0,,0,196,https://www.desmoineswa.gov,2026-09-05,"Widget present but does not support this language | City publishes no language-access or interpreter page, so there is nothing for a speaker to discover",EH,derived
